symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,1998-09-11,0.34375,0.353795,0.329241,0.335938,0.290297,352284800.0,352284800.0,-0.00781,-2.272,0.33966,September 11, 98,-0.02272
AAPL,1998-09-10,0.323661,0.341518,0.319196,0.340402,0.294154,526881600.0,526881600.0,0.01674,5.172,0.33371,September 10, 98,0.05172
AAPL,1998-09-09,0.339844,0.340402,0.330357,0.333705,0.288368,354692800.0,354692800.0,-0.00614,-1.807,0.33482,September 09, 98,-0.01807
AAPL,1998-09-08,0.339286,0.341518,0.328125,0.341518,0.295119,402796800.0,402796800.0,0.00223,0.657,0.33705,September 08, 98,0.00657
AAPL,1998-09-04,0.316964,0.325335,0.301339,0.313616,0.271008,377272000.0,377272000.0,-0.00335,-1.057,0.31343,September 04, 98,-0.01057
AAPL,1998-09-03,0.3125,0.313616,0.303571,0.309152,0.26715,409752000.0,409752000.0,-0.00335,-1.072,0.30878,September 03, 98,-0.01072
AAPL,1998-09-02,0.316964,0.333705,0.314732,0.317522,0.274384,843001600.0,843001600.0,0.00056,0.177,0.32199,September 02, 98,0.00177
AAPL,1998-09-01,0.280134,0.315848,0.273438,0.304688,0.263292,869075200.0,869075200.0,0.02455,8.764,0.29799,September 01, 98,0.08764
AAPL,1998-08-31,0.310268,0.311384,0.276786,0.27846,0.240628,868224000.0,868224000.0,-0.03181,-10.252,0.28888,August 31, 98,-0.10252
AAPL,1998-08-28,0.331473,0.34375,0.304688,0.305246,0.263775,932254400.0,932254400.0,-0.02623,-7.913,0.31789,August 28, 98,-0.07913
AAPL,1998-08-27,0.350446,0.350446,0.31808,0.334821,0.289332,1114243200.0,1114243200.0,-0.01563,-4.46,0.33445,August 27, 98,-0.0446
AAPL,1998-08-26,0.356027,0.367188,0.352679,0.360491,0.311515,406481600.0,406481600.0,0.00446,1.253,0.36012,August 26, 98,0.01253
AAPL,1998-08-25,0.378348,0.378348,0.359933,0.364397,0.31489,495566400.0,495566400.0,-0.01395,-3.687,0.36756,August 25, 98,-0.03687
AAPL,1998-08-24,0.387835,0.388393,0.358259,0.367746,0.317783,610176000.0,610176000.0,-0.02009,-5.18,0.37147,August 24, 98,-0.0518
AAPL,1998-08-21,0.357143,0.388951,0.348214,0.383929,0.331768,813377600.0,813377600.0,0.02679,7.501,0.3737,August 21, 98,0.07501
AAPL,1998-08-20,0.366071,0.367188,0.359375,0.362723,0.313443,391921600.0,391921600.0,-0.00335,-0.915,0.3631,August 20, 98,-0.00915
AAPL,1998-08-19,0.388393,0.390625,0.366071,0.366071,0.316337,485990400.0,485990400.0,-0.02232,-5.747,0.37426,August 19, 98,-0.05747
AAPL,1998-08-18,0.378906,0.387277,0.377232,0.380022,0.328392,605953600.0,605953600.0,0.00112,0.296,0.38151,August 18, 98,0.00296
AAPL,1998-08-17,0.366071,0.382254,0.356027,0.374442,0.32357,930876800.0,930876800.0,0.00837,2.286,0.37091,August 17, 98,0.02286
AAPL,1998-08-14,0.363281,0.363839,0.352679,0.361607,0.312479,450777600.0,450777600.0,-0.00167,-0.46,0.35938,August 14, 98,-0.0046
AAPL,1998-08-13,0.356585,0.363839,0.351563,0.352121,0.304281,390779200.0,390779200.0,-0.00446,-1.251,0.35584,August 13, 98,-0.01251
AAPL,1998-08-12,0.354911,0.365513,0.352539,0.357701,0.309103,689774400.0,689774400.0,0.00279,0.786,0.35858,August 12, 98,0.00786
AAPL,1998-08-11,0.337054,0.366071,0.333705,0.348214,0.300906,1759475200.0,1759475200.0,0.01116,3.311,0.34933,August 11, 98,0.03311
AAPL,1998-08-10,0.324219,0.339844,0.323661,0.338728,0.292708,488600000.0,488600000.0,0.01451,4.475,0.33408,August 10, 98,0.04475
AAPL,1998-08-07,0.332031,0.333705,0.321429,0.325893,0.281617,298020800.0,298020800.0,-0.00614,-1.849,0.32701,August 07, 98,-0.01849
AAPL,1998-08-06,0.313058,0.329241,0.311384,0.329241,0.28451,438614400.0,438614400.0,0.01618,5.168,0.32329,August 06, 98,0.05168
AAPL,1998-08-05,0.301339,0.321429,0.299107,0.321429,0.277759,454081600.0,454081600.0,0.02009,6.667,0.31399,August 05, 98,0.06667
AAPL,1998-08-04,0.316964,0.321429,0.303571,0.305246,0.263775,293921600.0,293921600.0,-0.01172,-3.698,0.31008,August 04, 98,-0.03698
AAPL,1998-08-03,0.305804,0.317522,0.296875,0.313616,0.271008,301761600.0,301761600.0,0.00781,2.554,0.30934,August 03, 98,0.02554
AAPL,1998-07-31,0.327009,0.328125,0.308036,0.309152,0.26715,183108800.0,183108800.0,-0.01786,-5.462,0.3151,July 31, 98,-0.05462
AAPL,1998-07-30,0.319754,0.328125,0.316964,0.325893,0.281617,362297600.0,362297600.0,0.00614,1.92,0.32366,July 30, 98,0.0192
AAPL,1998-07-29,0.301339,0.320313,0.300781,0.313616,0.271008,447720000.0,447720000.0,0.01228,4.075,0.31157,July 29, 98,0.04075
AAPL,1998-07-28,0.304129,0.309152,0.294643,0.300223,0.259435,225377600.0,225377600.0,-0.00391,-1.286,0.30134,July 28, 98,-0.01286
AAPL,1998-07-27,0.305804,0.311384,0.296875,0.307478,0.265703,214233600.0,214233600.0,0.00167,0.546,0.30525,July 27, 98,0.00546
AAPL,1998-07-24,0.315848,0.316964,0.301897,0.30971,0.267632,271286400.0,271286400.0,-0.00614,-1.944,0.30952,July 24, 98,-0.01944
AAPL,1998-07-23,0.310826,0.31808,0.310268,0.311942,0.269561,253131200.0,253131200.0,0.00112,0.36,0.31343,July 23, 98,0.0036
AAPL,1998-07-22,0.311942,0.31808,0.305804,0.3125,0.270044,280728000.0,280728000.0,0.00056,0.18,0.31213,July 22, 98,0.0018
AAPL,1998-07-21,0.322545,0.330357,0.317522,0.31808,0.274866,329504000.0,329504000.0,-0.00447,-1.386,0.32199,July 21, 98,-0.01386
AAPL,1998-07-20,0.326451,0.327009,0.316964,0.323661,0.279688,383891200.0,383891200.0,-0.00279,-0.855,0.32254,July 20, 98,-0.00855
AAPL,1998-07-17,0.332589,0.332589,0.323103,0.329241,0.28451,629552000.0,629552000.0,-0.00335,-1.007,0.32831,July 17, 98,-0.01007
AAPL,1998-07-16,0.33817,0.340402,0.319196,0.334821,0.289332,2561350400.0,2561350400.0,-0.00335,-0.991,0.33147,July 16, 98,-0.00991
AAPL,1998-07-15,0.300781,0.30971,0.299107,0.307478,0.265703,594966400.0,594966400.0,0.0067,2.228,0.30543,July 15, 98,0.02228
AAPL,1998-07-14,0.303013,0.303571,0.295759,0.298549,0.257988,548531200.0,548531200.0,-0.00446,-1.472,0.29929,July 14, 98,-0.01472
AAPL,1998-07-13,0.285156,0.304688,0.284598,0.303013,0.261846,715388800.0,715388800.0,0.01786,6.263,0.29743,July 13, 98,0.06263
AAPL,1998-07-10,0.287388,0.291295,0.283482,0.286272,0.247379,302523200.0,302523200.0,-0.00112,-0.39,0.28702,July 10, 98,-0.0039
AAPL,1998-07-09,0.294085,0.300223,0.280692,0.282924,0.244486,566608000.0,566608000.0,-0.01116,-3.795,0.28795,July 09, 98,-0.03795
AAPL,1998-07-08,0.274554,0.294085,0.273996,0.290737,0.251237,932814400.0,932814400.0,0.01618,5.893,0.28627,July 08, 98,0.05893
AAPL,1998-07-07,0.271205,0.27567,0.267857,0.272321,0.235324,241472000.0,241472000.0,0.00112,0.413,0.27195,July 07, 98,0.00413
AAPL,1998-07-06,0.263393,0.271205,0.260045,0.271205,0.234359,270950400.0,270950400.0,0.00781,2.965,0.26749,July 06, 98,0.02965
AAPL,1998-07-02,0.265067,0.268415,0.258929,0.258929,0.22375,298110400.0,298110400.0,-0.00614,-2.316,0.26209,July 02, 98,-0.02316
AAPL,1998-07-01,0.257813,0.267857,0.254464,0.267299,0.230984,314115200.0,314115200.0,0.00949,3.681,0.26321,July 01, 98,0.03681
AAPL,1998-06-30,0.25558,0.257254,0.251116,0.256138,0.221339,131062400.0,131062400.0,0.00056,0.219,0.25484,June 30, 98,0.00219
AAPL,1998-06-29,0.252232,0.257254,0.250558,0.256138,0.221339,166185600.0,166185600.0,0.00391,1.55,0.25465,June 29, 98,0.0155
AAPL,1998-06-26,0.254464,0.25558,0.247768,0.251674,0.217481,111115200.0,111115200.0,-0.00279,-1.096,0.25167,June 26, 98,-0.01096
AAPL,1998-06-25,0.255022,0.257254,0.25279,0.255022,0.220375,191811200.0,191811200.0,0.0,0.0,0.25502,June 25, 98,0.0
AAPL,1998-06-24,0.247768,0.25558,0.243862,0.252232,0.217964,273795200.0,273795200.0,0.00446,1.8,0.25056,June 24, 98,0.018
AAPL,1998-06-23,0.244978,0.251116,0.243304,0.248326,0.214588,231056000.0,231056000.0,0.00335,1.367,0.24758,June 23, 98,0.01367
AAPL,1998-06-22,0.241071,0.246094,0.238839,0.24442,0.211213,134568000.0,134568000.0,0.00335,1.39,0.24312,June 22, 98,0.0139
AAPL,1998-06-19,0.24442,0.244978,0.238839,0.241629,0.208801,137558400.0,137558400.0,-0.00279,-1.141,0.24182,June 19, 98,-0.01141
AAPL,1998-06-18,0.247768,0.250558,0.242746,0.243862,0.21073,119996800.0,119996800.0,-0.00391,-1.578,0.24572,June 18, 98,-0.01578
AAPL,1998-06-17,0.25,0.255022,0.249442,0.251116,0.216999,187174400.0,187174400.0,0.00112,0.448,0.25186,June 17, 98,0.00448
AAPL,1998-06-16,0.24721,0.251116,0.243862,0.25,0.216035,129684800.0,129684800.0,0.00279,1.129,0.24833,June 16, 98,0.01129
AAPL,1998-06-15,0.243304,0.252232,0.243304,0.245536,0.212177,136662400.0,136662400.0,0.00223,0.917,0.24702,June 15, 98,0.00917
AAPL,1998-06-12,0.246652,0.252232,0.24442,0.251116,0.216999,223854400.0,223854400.0,0.00446,1.808,0.24926,June 12, 98,0.01808
AAPL,1998-06-11,0.251674,0.25558,0.248326,0.248326,0.214588,180118400.0,180118400.0,-0.00335,-1.331,0.25074,June 11, 98,-0.01331
AAPL,1998-06-10,0.25,0.258929,0.246652,0.250558,0.216517,229230400.0,229230400.0,0.00056,0.224,0.25205,June 10, 98,0.00224
AAPL,1998-06-09,0.24442,0.254464,0.24442,0.252232,0.217964,275744000.0,275744000.0,0.00781,3.195,0.25037,June 09, 98,0.03195
AAPL,1998-06-08,0.241071,0.24721,0.239397,0.243304,0.210248,126627200.0,126627200.0,0.00223,0.925,0.2433,June 08, 98,0.00925
AAPL,1998-06-05,0.239955,0.243304,0.235491,0.239955,0.207355,123323200.0,123323200.0,0.0,0.0,0.23958,June 05, 98,0.0
AAPL,1998-06-04,0.237723,0.239955,0.230469,0.239397,0.206873,156139200.0,156139200.0,0.00167,0.702,0.23661,June 04, 98,0.00702
AAPL,1998-06-03,0.242188,0.243304,0.233817,0.234933,0.203015,145140800.0,145140800.0,-0.00725,-2.994,0.23735,June 03, 98,-0.02994
AAPL,1998-06-02,0.236049,0.243862,0.232143,0.239955,0.207355,179300800.0,179300800.0,0.00391,1.656,0.23865,June 02, 98,0.01656
AAPL,1998-06-01,0.236607,0.246652,0.228795,0.234375,0.202533,319692800.0,319692800.0,-0.00223,-0.942,0.23661,June 01, 98,-0.00942
AAPL,1998-05-29,0.245536,0.246094,0.236049,0.237723,0.205426,216720000.0,216720000.0,-0.00781,-3.181,0.23996,May 29, 98,-0.03181
AAPL,1998-05-28,0.238839,0.248884,0.238839,0.244978,0.211695,298491200.0,298491200.0,0.00614,2.571,0.24423,May 28, 98,0.02571
AAPL,1998-05-27,0.229353,0.239397,0.228795,0.238839,0.20639,370193600.0,370193600.0,0.00949,4.138,0.23568,May 27, 98,0.04138
AAPL,1998-05-26,0.250558,0.252232,0.237723,0.238281,0.205908,311774400.0,311774400.0,-0.01228,-4.901,0.24275,May 26, 98,-0.04901
AAPL,1998-05-22,0.256696,0.256696,0.243862,0.248884,0.21507,266593600.0,266593600.0,-0.00781,-3.043,0.24981,May 22, 98,-0.03043
AAPL,1998-05-21,0.263951,0.265067,0.25558,0.257813,0.222786,130995200.0,130995200.0,-0.00614,-2.326,0.25949,May 21, 98,-0.02326
AAPL,1998-05-20,0.264509,0.266741,0.256696,0.263951,0.22809,190176000.0,190176000.0,-0.00056,-0.212,0.26246,May 20, 98,-0.00212
AAPL,1998-05-19,0.258371,0.262835,0.257254,0.262277,0.226644,218265600.0,218265600.0,0.00391,1.513,0.26079,May 19, 98,0.01513
AAPL,1998-05-18,0.262277,0.263951,0.253348,0.254464,0.219893,232388800.0,232388800.0,-0.00781,-2.978,0.25725,May 18, 98,-0.02978
AAPL,1998-05-15,0.268415,0.271205,0.261161,0.263951,0.22809,272585600.0,272585600.0,-0.00446,-1.662,0.26544,May 15, 98,-0.01662
AAPL,1998-05-14,0.271205,0.271763,0.265625,0.268415,0.231948,162680000.0,162680000.0,-0.00279,-1.029,0.2686,May 14, 98,-0.01029
AAPL,1998-05-13,0.268415,0.275112,0.264509,0.271763,0.234841,314417600.0,314417600.0,0.00335,1.248,0.27046,May 13, 98,0.01248
AAPL,1998-05-12,0.272879,0.274554,0.267299,0.268973,0.23243,257812800.0,257812800.0,-0.00391,-1.433,0.27028,May 12, 98,-0.01433
AAPL,1998-05-11,0.27567,0.282366,0.274554,0.276228,0.238699,665022400.0,665022400.0,0.00056,0.203,0.27772,May 11, 98,0.00203
AAPL,1998-05-08,0.268415,0.272321,0.267299,0.271763,0.234841,270816000.0,270816000.0,0.00335,1.248,0.27046,May 08, 98,0.01248
AAPL,1998-05-07,0.272879,0.273438,0.266741,0.269531,0.232912,552899200.0,552899200.0,-0.00335,-1.228,0.2699,May 07, 98,-0.01228
AAPL,1998-05-06,0.266741,0.271763,0.261161,0.270647,0.233877,897008000.0,897008000.0,0.00391,1.466,0.26786,May 06, 98,0.01466
AAPL,1998-05-05,0.261161,0.266741,0.260045,0.265067,0.229055,419283200.0,419283200.0,0.00391,1.497,0.26395,May 05, 98,0.01497
AAPL,1998-05-04,0.257813,0.263393,0.257813,0.259487,0.224233,571144000.0,571144000.0,0.00167,0.648,0.26023,May 04, 98,0.00648
AAPL,1998-05-01,0.245536,0.252232,0.239955,0.25,0.216035,184072000.0,184072000.0,0.00446,1.816,0.2474,May 01, 98,0.01816
AAPL,1998-04-30,0.24442,0.246652,0.241629,0.24442,0.211213,179950400.0,179950400.0,0.0,0.0,0.24423,April 30, 98,0.0
AAPL,1998-04-29,0.240513,0.244978,0.238839,0.241071,0.208319,189537600.0,189537600.0,0.00056,0.233,0.24163,April 29, 98,0.00233
AAPL,1998-04-28,0.248884,0.25,0.234375,0.240513,0.207837,237171200.0,237171200.0,-0.00837,-3.363,0.24163,April 28, 98,-0.03363
AAPL,1998-04-27,0.238839,0.247768,0.238839,0.247768,0.214106,409796800.0,409796800.0,0.00893,3.739,0.24479,April 27, 98,0.03739
AAPL,1998-04-24,0.247768,0.252232,0.245536,0.249442,0.215553,215544000.0,215544000.0,0.00167,0.674,0.24907,April 24, 98,0.00674
AAPL,1998-04-23,0.244978,0.258929,0.242746,0.24721,0.213624,475294400.0,475294400.0,0.00223,0.91,0.24963,April 23, 98,0.0091
AAPL,1998-04-22,0.256696,0.258929,0.245536,0.245536,0.212177,284950400.0,284950400.0,-0.01116,-4.348,0.25,April 22, 98,-0.04348
AAPL,1998-04-21,0.259487,0.260045,0.254464,0.258929,0.22375,348028800.0,348028800.0,-0.00056,-0.216,0.25781,April 21, 98,-0.00216
AAPL,1998-04-20,0.246652,0.263393,0.246094,0.258929,0.22375,517776000.0,517776000.0,0.01228,4.979,0.25614,April 20, 98,0.04979
AAPL,1998-04-17,0.255022,0.25558,0.24721,0.249442,0.215553,592166400.0,592166400.0,-0.00558,-2.188,0.25074,April 17, 98,-0.02188
AAPL,1998-04-16,0.261161,0.264509,0.251674,0.25558,0.220857,1837953600.0,1837953600.0,-0.00558,-2.137,0.25725,April 16, 98,-0.02137
AAPL,1998-04-15,0.242746,0.245536,0.237723,0.244978,0.211695,557513600.0,557513600.0,0.00223,0.919,0.24275,April 15, 98,0.00919
AAPL,1998-04-14,0.235491,0.243304,0.235491,0.240513,0.207837,327846400.0,327846400.0,0.00502,2.132,0.23977,April 14, 98,0.02132
AAPL,1998-04-13,0.228795,0.238281,0.223214,0.236049,0.203979,288299200.0,288299200.0,0.00725,3.169,0.23251,April 13, 98,0.03169
AAPL,1998-04-09,0.223772,0.231027,0.223214,0.228795,0.19771,170307200.0,170307200.0,0.00502,2.243,0.22768,April 09, 98,0.02243
AAPL,1998-04-08,0.225446,0.226563,0.220424,0.223214,0.192888,225198400.0,225198400.0,-0.00223,-0.989,0.2234,April 08, 98,-0.00989
AAPL,1998-04-07,0.230469,0.232143,0.222098,0.227679,0.196746,292700800.0,292700800.0,-0.00279,-1.211,0.22731,April 07, 98,-0.01211
AAPL,1998-04-06,0.241071,0.241071,0.233817,0.234375,0.202533,347592000.0,347592000.0,-0.0067,-2.779,0.23642,April 06, 98,-0.02779
AAPL,1998-04-03,0.242188,0.243304,0.239397,0.241629,0.208801,203067200.0,203067200.0,-0.00056,-0.231,0.24144,April 03, 98,-0.00231
AAPL,1998-04-02,0.243862,0.244978,0.240513,0.243862,0.21073,194308800.0,194308800.0,0.0,0.0,0.24312,April 02, 98,0.0
AAPL,1998-04-01,0.244978,0.248326,0.241629,0.245536,0.212177,186883200.0,186883200.0,0.00056,0.229,0.24516,April 01, 98,0.00229
AAPL,1998-03-31,0.244978,0.248326,0.243304,0.245536,0.212177,266896000.0,266896000.0,0.00056,0.229,0.24572,March 31, 98,0.00229
AAPL,1998-03-30,0.238839,0.245536,0.238839,0.244978,0.211695,250700800.0,250700800.0,0.00614,2.571,0.24312,March 30, 98,0.02571
AAPL,1998-03-27,0.237723,0.243862,0.235491,0.240513,0.207837,255595200.0,255595200.0,0.00279,1.174,0.23996,March 27, 98,0.01174
AAPL,1998-03-26,0.238839,0.241071,0.236049,0.237165,0.204944,202966400.0,202966400.0,-0.00167,-0.699,0.23809,March 26, 98,-0.00699
AAPL,1998-03-25,0.246652,0.247768,0.235491,0.242467,0.209525,387374400.0,387374400.0,-0.00419,-1.699,0.24191,March 25, 98,-0.01699
AAPL,1998-03-24,0.235491,0.25,0.234375,0.25,0.216035,675931200.0,675931200.0,0.01451,6.162,0.24479,March 24, 98,0.06162
AAPL,1998-03-23,0.231585,0.234375,0.219866,0.233259,0.201568,414736000.0,414736000.0,0.00167,0.721,0.22917,March 23, 98,0.00721
AAPL,1998-03-20,0.238281,0.239955,0.232143,0.235491,0.203497,215476800.0,215476800.0,-0.00279,-1.171,0.23586,March 20, 98,-0.01171
AAPL,1998-03-19,0.239955,0.240513,0.237165,0.238839,0.20639,160059200.0,160059200.0,-0.00112,-0.467,0.23884,March 19, 98,-0.00467
AAPL,1998-03-18,0.232143,0.240513,0.232143,0.240513,0.207837,276998400.0,276998400.0,0.00837,3.606,0.23772,March 18, 98,0.03606
AAPL,1998-03-17,0.236607,0.238281,0.231027,0.235212,0.203256,410256000.0,410256000.0,-0.0014,-0.592,0.23484,March 17, 98,-0.00592
AAPL,1998-03-16,0.242188,0.243304,0.233817,0.238281,0.205908,402360000.0,402360000.0,-0.00391,-1.614,0.23847,March 16, 98,-0.01614
AAPL,1998-03-13,0.243304,0.243304,0.234375,0.242188,0.209284,566160000.0,566160000.0,-0.00112,-0.46,0.23996,March 13, 98,-0.0046
AAPL,1998-03-12,0.233259,0.241071,0.228237,0.241071,0.208319,744363200.0,744363200.0,0.00781,3.348,0.23679,March 12, 98,0.03348
AAPL,1998-03-11,0.22433,0.233817,0.219308,0.233259,0.201568,1214337600.0,1214337600.0,0.00893,3.981,0.22879,March 11, 98,0.03981
AAPL,1998-03-10,0.205357,0.21875,0.204799,0.214844,0.185655,712902400.0,712902400.0,0.00949,4.621,0.2128,March 10, 98,0.04621
